identifier,name,size,length,url,collection,title,mediatype,year,description,subject
tobacco_dfk52b00,tobacco_dfk52b00-1.mp4,183626447,1779.97,https://archive.org/download/tobacco_dfk52b00/tobacco_dfk52b00-1.mp4,"industry-archives,newsandpublicaffairs",movies,"IN THE SUPERIOR COURT OF THE ST OF CA IN AND FOR THE COUNTY OF SAN DIEGO. PEOPLE OF THE ST OF CA VS. R.J. REYNOLDS TOBACCO COMPANY. CASE NO. GIC 764118. DEPOSITION OF PATRICIA ITTERMANN, VOLUME IV, PAGES 487 TO 560, TAKEN ON BEHALF OF THE PLAINTIFF AT.",2001,4 parts.,"tobacco, cigarette"
tobacco_dfk52b00,tobacco_dfk52b00-2.mp4,190087528,1840.48,https://archive.org/download/tobacco_dfk52b00/tobacco_dfk52b00-2.mp4,"industry-archives,newsandpublicaffairs",movies,"IN THE SUPERIOR COURT OF THE ST OF CA IN AND FOR THE COUNTY OF SAN DIEGO. PEOPLE OF THE ST OF CA VS. R.J. REYNOLDS TOBACCO COMPANY. CASE NO. GIC 764118. DEPOSITION OF PATRICIA ITTERMANN, VOLUME IV, PAGES 487 TO 560, TAKEN ON BEHALF OF THE PLAINTIFF AT.",2001,4 parts.,"tobacco, cigarette"
tobacco_dfk52b00,tobacco_dfk52b00-3.mp4,179174998,1734.0,https://archive.org/download/tobacco_dfk52b00/tobacco_dfk52b00-3.mp4,"industry-archives,newsandpublicaffairs",movies,"IN THE SUPERIOR COURT OF THE ST OF CA IN AND FOR THE COUNTY OF SAN DIEGO. PEOPLE OF THE ST OF CA VS. R.J. REYNOLDS TOBACCO COMPANY. CASE NO. GIC 764118. DEPOSITION OF PATRICIA ITTERMANN, VOLUME IV, PAGES 487 TO 560, TAKEN ON BEHALF OF THE PLAINTIFF AT.",2001,4 parts.,"tobacco, cigarette"
tobacco_dfk52b00,tobacco_dfk52b00-4.mp4,189843831,1845.36,https://archive.org/download/tobacco_dfk52b00/tobacco_dfk52b00-4.mp4,"industry-archives,newsandpublicaffairs",movies,"IN THE SUPERIOR COURT OF THE ST OF CA IN AND FOR THE COUNTY OF SAN DIEGO. PEOPLE OF THE ST OF CA VS. R.J. REYNOLDS TOBACCO COMPANY. CASE NO. GIC 764118. DEPOSITION OF PATRICIA ITTERMANN, VOLUME IV, PAGES 487 TO 560, TAKEN ON BEHALF OF THE PLAINTIFF AT.",2001,4 parts.,"tobacco, cigarette"
opioids_nfxh0257,nfxh0257-0001.ia.mp4,698803435,3746.06,https://archive.org/download/opioids_nfxh0257/nfxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0001.mp4,698803435,3746.06,https://archive.org/download/opioids_nfxh0257/nfxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0002.ia.mp4,806300992,4438.18,https://archive.org/download/opioids_nfxh0257/nfxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0002.mp4,806300992,4438.18,https://archive.org/download/opioids_nfxh0257/nfxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0003.ia.mp4,814135693,4431.92,https://archive.org/download/opioids_nfxh0257/nfxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0003.mp4,814135693,4431.92,https://archive.org/download/opioids_nfxh0257/nfxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0004.ia.mp4,1027232223,5577.82,https://archive.org/download/opioids_nfxh0257/nfxh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0004.mp4,1027232223,5577.82,https://archive.org/download/opioids_nfxh0257/nfxh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0005.ia.mp4,1064583452,5799.18,https://archive.org/download/opioids_nfxh0257/nfxh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0005.mp4,1064583452,5799.18,https://archive.org/download/opioids_nfxh0257/nfxh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0006.ia.mp4,1177780996,6667.63,https://archive.org/download/opioids_nfxh0257/nfxh0257-0006.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0006.mp4,1177780996,6667.63,https://archive.org/download/opioids_nfxh0257/nfxh0257-0006.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0007.ia.mp4,118240528,631.34,https://archive.org/download/opioids_nfxh0257/nfxh0257-0007.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_nfxh0257,nfxh0257-0007.mp4,118240528,631.34,https://archive.org/download/opioids_nfxh0257/nfxh0257-0007.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",2018,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_hlmf0164,2017013336.mp4,296411955,3120.45,https://archive.org/download/tobacco_hlmf0164/2017013336.mp4,"industry-archives,newsandpublicaffairs",movies,DUNN DEPOSITION 871120 TAPE 2,,"Xerox of tape. Privileged, 05/01/11.; VARI  ARCHIVE LOCATION VARIANCE SHEET","tobacco, cigarette"
opioids_hgxh0257,hgxh0257-0001.ia.mp4,1012719444,4153.75,https://archive.org/download/opioids_hgxh0257/hgxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_hgxh0257,hgxh0257-0001.mp4,1012719444,4153.75,https://archive.org/download/opioids_hgxh0257/hgxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_hgxh0257,hgxh0257-0002.ia.mp4,1307211797,5361.6,https://archive.org/download/opioids_hgxh0257/hgxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_hgxh0257,hgxh0257-0002.mp4,1307211797,5361.6,https://archive.org/download/opioids_hgxh0257/hgxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_hgxh0257,hgxh0257-0003.ia.mp4,1298729029,5326.87,https://archive.org/download/opioids_hgxh0257/hgxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_hgxh0257,hgxh0257-0003.mp4,1298729029,5326.87,https://archive.org/download/opioids_hgxh0257/hgxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_hgxh0257,hgxh0257-0004.ia.mp4,935532591,3835.14,https://archive.org/download/opioids_hgxh0257/hgxh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_hgxh0257,hgxh0257-0004.mp4,935532591,3835.14,https://archive.org/download/opioids_hgxh0257/hgxh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_hgxh0257,hgxh0257-0005.ia.mp4,1447826154,5938.41,https://archive.org/download/opioids_hgxh0257/hgxh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_hgxh0257,hgxh0257-0005.mp4,1447826154,5938.41,https://archive.org/download/opioids_hgxh0257/hgxh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",2020,"Deposition of Kevin Vorderstrasse in Re: Barry Staubus, et al., v. Purdue Pharma, LP et al.; in 5 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_dlm09c00,tobacco_dlm09c00.mp4,750444270,7240.13,https://archive.org/download/tobacco_dlm09c00/tobacco_dlm09c00.mp4,"industry-archives,newsandpublicaffairs",movies,"[Deposition of Dr. Vello Norman, Day 2, Tape#4]; ARCHIVE LOCATION VARIANCE SHEET",1998,"Deposition of Dr. Vello Norman, Vice President of Research and Development at Lorillard Tobacco Company, testifying in the People of the State of California, et al. v. Philip Morris Incorporated, et al. Dr. Vello Norman answers questions about reconstituted tobacco leaf, ammonia technology, low yield cigarettes, filter composition, and ventilation holes in Lorillard cigarettes.","tobacco, cigarette,tobacco leaf , cigarette smoke, laboratory research, nicotine, tar, low yield cigarette , addiction , tobacco industry scientist, filter, cigarette ingredient, cigarette additive, testimony, legal activity"
tobacco_rno71d00,VTS_01_1_512kb.mp4,131203837,1805.97,https://archive.org/download/tobacco_rno71d00/VTS_01_1_512kb.mp4,"industry-archives,newsandpublicaffairs,medicalheritagelibrary",movies,"People of California v. Philip Morris Incorporated Et Al. Edward Blackmer Deposition Winston-Salem, NC; Tape 3 of 6 [Parts 1-5]",,"Deposition of Edward Blackmer, head of the Marketing Operations Department at R.J. Reynolds, testifying in the People of California, and the Commonwealth of Massachusetts, v. Philip Morris Incorporated Et Al.

<a href=""http://www.archive.org/details/tobacco_rno71d00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_rno71d00b"" rel=""nofollow"">Click Here to View Part 2</a>

<a href=""http://www.archive.org/details/tobacco_rno71d00c"" rel=""nofollow"">Click Here to View Part 3</a>

<a href=""http://www.archive.org/details/tobacco_rno71d00d"" rel=""nofollow"">Click Here to View Part 4</a>

<a href=""http://www.archive.org/details/tobacco_rno71d00e"" rel=""nofollow"">Click Here to View Part 5</a>","tobacco , cigarette , marketing , promotional merchandise , marketing research , cigarette brands , sales , advertising , marketing strategy , youth , adults , young adult smoker , Medicaid lawsuit , master settlement agreement , youth access , tobacco industry , retail outlet , health education program , middle school , smoking prevention , cigarette promotion code"
opioids_zfxh0257,zfxh0257-0001.ia.mp4,489164893,3745.99,https://archive.org/download/opioids_zfxh0257/zfxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Gail Tetzlaff, Compliance",2019,Deposition of Gail Tetzlaf in Re: Opioid Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_zfxh0257,zfxh0257-0001.mp4,489164893,3745.99,https://archive.org/download/opioids_zfxh0257/zfxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Gail Tetzlaff, Compliance",2019,Deposition of Gail Tetzlaf in Re: Opioid Litigation; in 7 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
